Delta_Theta,Magnitude,True_Doppler
2.662673,0.683906,1490.740723
2.680637,0.682815,1490.740723
2.670517,0.734875,1490.740723
2.678019,0.741435,1490.740723
2.675412,0.740705,1490.740723
2.660622,0.741332,1490.740723
2.660578,0.738302,1490.740723
2.673932,0.737040,1490.740723
2.678569,0.731556,1490.740723
2.675560,0.738601,1490.740723
2.675530,0.739756,1490.740723
2.671702,0.738415,1490.740723
2.666076,0.744935,1490.740723
2.665703,0.744224,1490.740723
2.673810,0.739192,1490.740723
2.678923,0.737823,1490.740723
2.656713,0.737095,1490.740723
2.681557,0.740805,1490.740723
2.663653,0.737651,1490.740723
2.678024,0.736941,1490.740723
2.671617,0.738650,1490.740723
2.676543,0.737053,1490.740723
2.671972,0.771913,1490.740723
2.673228,0.779330,1490.740723
2.680917,0.777265,1490.740723
2.674176,0.778044,1490.740723
2.672269,0.777481,1490.740723
2.670602,0.780537,1490.740723
2.674315,0.781500,1490.740723
2.670277,0.779878,1490.740723
2.666310,0.779810,1490.740723
2.670483,0.778084,1490.740723
2.677362,0.777558,1490.740723
2.673646,0.781828,1490.740723
2.670483,0.778828,1490.740723
2.678704,0.777846,1490.740723
2.680246,0.778990,1490.740723
2.664628,0.779776,1490.740723
2.680210,0.779021,1490.740723
2.671287,0.779770,1490.740723
2.680102,0.776455,1490.740723
2.678016,0.777520,1490.740723
2.666934,0.808244,1490.740723
2.679101,0.807092,1490.740723
2.680467,0.807224,1490.740723
2.668546,0.809881,1490.740723
2.671596,0.808192,1490.740723
2.667930,0.806421,1490.740723
2.672304,0.809986,1490.740723
2.675312,0.810451,1490.740723
2.671245,0.808215,1490.740723
2.677019,0.806316,1490.740723
2.669577,0.809981,1490.740723
2.669410,0.803561,1490.740723
2.673412,0.806288,1490.740723
2.672271,0.808478,1490.740723
2.672650,0.807881,1490.740723
2.670549,0.808653,1490.740723
2.670178,0.809928,1490.740723
2.674345,0.808316,1490.740723
2.681329,0.809739,1490.740723
2.674549,0.805955,1490.740723
2.670732,0.829972,1490.740723
2.672683,0.829786,1490.740723
2.668799,0.828732,1490.740723
2.674992,0.829586,1490.740723
2.674200,0.830571,1490.740723
2.676486,0.828941,1490.740723
2.674259,0.830743,1490.740723
2.675933,0.830742,1490.740723
2.675651,0.831603,1490.740723
2.668935,0.828438,1490.740723
2.673441,0.829849,1490.740723
2.675568,0.831228,1490.740723
2.677779,0.830780,1490.740723
2.668226,0.830152,1490.740723
2.671265,0.834366,1490.740723
2.667557,0.830555,1490.740723
2.668844,0.832899,1490.740723
2.670470,0.830701,1490.740723
2.672477,0.831141,1490.740723
2.674461,0.833339,1490.740723
2.579661,0.021654,1523.148193
2.403714,0.032375,1523.148193
3.063263,0.023448,1523.148193
2.839214,0.031584,1523.148193
2.635300,0.024442,1523.148193
2.911866,0.022724,1523.148193
3.066237,0.029085,1523.148193
2.822099,0.037485,1523.148193
3.042570,0.027104,1523.148193
2.834945,0.028306,1523.148193
2.536433,0.015713,1523.148193
2.580683,0.035899,1523.148193
2.270568,0.016293,1523.148193
2.822450,0.026940,1523.148193
2.631051,0.022831,1523.148193
2.451197,0.027613,1523.148193
2.497706,0.021878,1523.148193
3.096098,0.029427,1523.148193
2.278274,0.012882,1523.148193
2.724896,0.025785,1523.148193
2.755500,0.410520,1523.148193
2.765012,0.407192,1523.148193
2.713559,0.412688,1523.148193
2.749411,0.412491,1523.148193
2.734944,0.412416,1523.148193
2.774673,0.415746,1523.148193
2.687223,0.418690,1523.148193
2.739343,0.411925,1523.148193
2.752435,0.414251,1523.148193
2.690218,0.415634,1523.148193
2.714631,0.409548,1523.148193
2.735609,0.417122,1523.148193
2.710868,0.419533,1523.148193
2.743072,0.413398,1523.148193
2.772850,0.413233,1523.148193
2.717808,0.416351,1523.148193
2.768813,0.411099,1523.148193
2.775622,0.418214,1523.148193
2.766591,0.421626,1523.148193
2.711914,0.417462,1523.148193
2.722883,0.583401,1523.148193
2.720585,0.592990,1523.148193
2.722664,0.590135,1523.148193
2.725481,0.585788,1523.148193
2.744068,0.593027,1523.148193
2.750010,0.588969,1523.148193
2.739114,0.589270,1523.148193
2.752805,0.583455,1523.148193
2.742993,0.590176,1523.148193
2.728076,0.586855,1523.148193
2.726882,0.590000,1523.148193
2.722520,0.586863,1523.148193
2.738115,0.596131,1523.148193
2.720426,0.587426,1523.148193
2.707933,0.588497,1523.148193
2.743558,0.587622,1523.148193
2.737121,0.592131,1523.148193
2.728825,0.582197,1523.148193
2.724720,0.586078,1523.148193
2.737846,0.589009,1523.148193
2.732988,0.678488,1523.148193
2.727056,0.677654,1523.148193
2.736216,0.682387,1523.148193
2.737144,0.685766,1523.148193
2.723199,0.683101,1523.148193
2.742666,0.685301,1523.148193
2.740556,0.683180,1523.148193
2.739125,0.677426,1523.148193
2.725388,0.681016,1523.148193
2.728548,0.681602,1523.148193
2.737869,0.681556,1523.148193
2.721580,0.680466,1523.148193
2.717365,0.683848,1523.148193
2.720332,0.678486,1523.148193
2.725165,0.682874,1523.148193
2.726871,0.677050,1523.148193
2.713713,0.684059,1523.148193
2.732903,0.683055,1523.148193
2.734948,0.682635,1523.148193
2.730248,0.675827,1523.148193
2.724861,0.738435,1523.148193
2.732234,0.736868,1523.148193
2.731880,0.737388,1523.148193
2.732543,0.736828,1523.148193
2.737829,0.739213,1523.148193
2.725554,0.740441,1523.148193
2.727101,0.740903,1523.148193
2.722591,0.742489,1523.148193
2.741261,0.740126,1523.148193
2.729456,0.739452,1523.148193
2.741186,0.740200,1523.148193
2.728375,0.737703,1523.148193
2.732722,0.741560,1523.148193
2.733202,0.739942,1523.148193
2.731181,0.739429,1523.148193
2.729893,0.737732,1523.148193
2.732543,0.739838,1523.148193
2.733225,0.738742,1523.148193
2.726324,0.742742,1523.148193
2.738720,0.738817,1523.148193
2.726283,0.777134,1523.148193
2.721460,0.779662,1523.148193
2.731377,0.780976,1523.148193
2.739017,0.780183,1523.148193
2.731555,0.778400,1523.148193
2.732517,0.777963,1523.148193
2.730237,0.777772,1523.148193
2.733607,0.781017,1523.148193
2.739017,0.776765,1523.148193
2.731123,0.780131,1523.148193
2.733129,0.780114,1523.148193
2.724547,0.777979,1523.148193
2.733334,0.778101,1523.148193
2.731178,0.777706,1523.148193
2.733196,0.778505,1523.148193
2.735502,0.777853,1523.148193
2.727615,0.780789,1523.148193
2.736728,0.778957,1523.148193
2.732531,0.778731,1523.148193
2.726640,0.777778,1523.148193
2.744918,0.807833,1523.148193
2.730917,0.807151,1523.148193
2.728668,0.810538,1523.148193
2.725575,0.808615,1523.148193
2.728923,0.806824,1523.148193
2.732157,0.808167,1523.148193
2.734841,0.809078,1523.148193
2.732648,0.806109,1523.148193
2.730082,0.804645,1523.148193
2.728716,0.809489,1523.148193
2.734374,0.808719,1523.148193
2.728091,0.809045,1523.148193
2.729545,0.808852,1523.148193
2.740180,0.805459,1523.148193
2.729230,0.807153,1523.148193
2.731232,0.805188,1523.148193
2.728917,0.810840,1523.148193
2.733386,0.803619,1523.148193
2.726855,0.809248,1523.148193
2.728812,0.806225,1523.148193
2.733607,0.829498,1523.148193
2.733298,0.829655,1523.148193
2.727318,0.829540,1523.148193
2.732414,0.830460,1523.148193
2.729070,0.829607,1523.148193
2.732770,0.833300,1523.148193
2.729791,0.829632,1523.148193
2.729481,0.829217,1523.148193
2.731648,0.831019,1523.148193
2.728874,0.830468,1523.148193
2.731053,0.826256,1523.148193
2.733301,0.833192,1523.148193
2.730544,0.829052,1523.148193
2.734677,0.828183,1523.148193
2.727494,0.828751,1523.148193
2.727341,0.831551,1523.148193
2.731090,0.828949,1523.148193
2.731216,0.830158,1523.148193
2.736319,0.828580,1523.148193
2.732138,0.830467,1523.148193
2.577938,0.016895,1555.555664
2.968725,0.031162,1555.555664
2.906849,0.022466,1555.555664
2.996836,0.023476,1555.555664
2.718938,0.024923,1555.555664
3.036680,0.035912,1555.555664
2.664398,0.035996,1555.555664
2.791974,0.022644,1555.555664
3.114856,0.022102,1555.555664
2.445040,0.025909,1555.555664
3.097327,0.019343,1555.555664
2.650031,0.026666,1555.555664
2.671064,0.030439,1555.555664
3.099189,0.020047,1555.555664
2.789130,0.029807,1555.555664
2.541049,0.020611,1555.555664
2.947762,0.030726,1555.555664
3.042445,0.030583,1555.555664
2.809433,0.016689,1555.555664
2.281993,0.023239,1555.555664
2.765419,0.412836,1555.555664
2.807709,0.412129,1555.555664
2.784446,0.421459,1555.555664
2.805809,0.411595,1555.555664
2.782648,0.423975,1555.555664
2.817335,0.414459,1555.555664
2.789015,0.420635,1555.555664
2.758567,0.417470,1555.555664
2.806150,0.415061,1555.555664
2.810002,0.407866,1555.555664
2.798857,0.417173,1555.555664
2.805963,0.419696,1555.555664
2.813275,0.417565,1555.555664
2.788629,0.421010,1555.555664
2.795930,0.410793,1555.555664
2.782045,0.417969,1555.555664
2.805305,0.417096,1555.555664
2.776063,0.410494,1555.555664
2.808617,0.419184,1555.555664
2.798463,0.412022,1555.555664
2.772044,0.592734,1555.555664
2.784363,0.584972,1555.555664
2.775546,0.588409,1555.555664
2.782007,0.590334,1555.555664
2.788395,0.587641,1555.555664
2.784942,0.585671,1555.555664
2.792689,0.592700,1555.555664
2.788916,0.590232,1555.555664
2.812678,0.593803,1555.555664
2.781172,0.587799,1555.555664
2.790354,0.582442,1555.555664
2.814307,0.592482,1555.555664
2.779900,0.588930,1555.555664
2.781518,0.590589,1555.555664
2.798105,0.588875,1555.555664
2.790086,0.596276,1555.555664
2.779907,0.589052,1555.555664
2.786060,0.590267,1555.555664
2.797669,0.591329,1555.555664
2.784551,0.588660,1555.555664
2.780734,0.682230,1555.555664
2.788422,0.683539,1555.555664
2.779436,0.681808,1555.555664
2.770695,0.680421,1555.555664
2.796585,0.679293,1555.555664
2.791389,0.676495,1555.555664
2.808549,0.684102,1555.555664
2.786596,0.682513,1555.555664
2.781924,0.681088,1555.555664
2.790489,0.680783,1555.555664
2.798265,0.680725,1555.555664
2.786709,0.681823,1555.555664
2.799250,0.684263,1555.555664
2.791239,0.684093,1555.555664
2.796386,0.683113,1555.555664
2.798572,0.681542,1555.555664
2.782262,0.677916,1555.555664
2.782904,0.684193,1555.555664
2.799478,0.680842,1555.555664
2.785209,0.681702,1555.555664
2.790384,0.739407,1555.555664
2.787282,0.739614,1555.555664
2.782884,0.742461,1555.555664
2.786085,0.741870,1555.555664
2.786566,0.737619,1555.555664
2.792440,0.740006,1555.555664
2.794913,0.741725,1555.555664
2.785145,0.741467,1555.555664
2.787316,0.741292,1555.555664
2.786562,0.735025,1555.555664
2.784915,0.736066,1555.555664
2.801709,0.743514,1555.555664
2.793252,0.736595,1555.555664
2.793227,0.742236,1555.555664
2.782188,0.739998,1555.555664
2.790868,0.742254,1555.555664
2.789549,0.739368,1555.555664
2.795222,0.738144,1555.555664
2.788671,0.740929,1555.555664
2.784330,0.739234,1555.555664
2.794176,0.780207,1555.555664
2.791209,0.780384,1555.555664
2.787632,0.777262,1555.555664
2.797516,0.779259,1555.555664
2.784954,0.780382,1555.555664
2.790544,0.778601,1555.555664
2.790299,0.779765,1555.555664
2.788581,0.778286,1555.555664
2.785356,0.777867,1555.555664
2.786203,0.778257,1555.555664
2.799326,0.775932,1555.555664
2.788912,0.778735,1555.555664
2.791660,0.778786,1555.555664
2.794412,0.782885,1555.555664
2.791308,0.781804,1555.555664
2.790914,0.780603,1555.555664
2.791391,0.776128,1555.555664
2.790705,0.779840,1555.555664
2.788769,0.777849,1555.555664
2.790816,0.778897,1555.555664
2.782965,0.806000,1555.555664
2.790341,0.805332,1555.555664
2.790397,0.805509,1555.555664
2.782149,0.807849,1555.555664
2.796403,0.808112,1555.555664
2.787863,0.806703,1555.555664
2.785162,0.803875,1555.555664
2.779027,0.809131,1555.555664
2.784301,0.809383,1555.555664
2.789219,0.809511,1555.555664
2.789292,0.806926,1555.555664
2.779907,0.807329,1555.555664
2.787801,0.807505,1555.555664
2.795525,0.810314,1555.555664
2.789381,0.806361,1555.555664
2.790083,0.807458,1555.555664
2.791207,0.808557,1555.555664
2.783734,0.810315,1555.555664
2.785324,0.804974,1555.555664
2.797663,0.811905,1555.555664
2.793895,0.831413,1555.555664
2.788359,0.831405,1555.555664
2.793793,0.834416,1555.555664
2.787869,0.830760,1555.555664
2.789091,0.831102,1555.555664
2.790000,0.831101,1555.555664
2.794190,0.828704,1555.555664
2.794774,0.829594,1555.555664
2.786100,0.832004,1555.555664
2.787294,0.831722,1555.555664
2.791317,0.833354,1555.555664
2.788496,0.832156,1555.555664
2.792635,0.832201,1555.555664
2.785199,0.832291,1555.555664
2.785105,0.829285,1555.555664
2.783838,0.830387,1555.555664
2.786372,0.830026,1555.555664
2.790100,0.831457,1555.555664
2.790366,0.829214,1555.555664
2.793571,0.831911,1555.555664
2.981080,0.026711,1587.962891
2.822424,0.015318,1587.962891
2.165799,0.032370,1587.962891
2.565266,0.036026,1587.962891
2.904892,0.027083,1587.962891
2.941275,0.028031,1587.962891
3.098770,0.021561,1587.962891
3.060407,0.018719,1587.962891
2.973664,0.029757,1587.962891
2.855797,0.027620,1587.962891
2.813133,0.009461,1587.962891
2.930381,0.028297,1587.962891
2.922353,0.022144,1587.962891
2.500670,0.010933,1587.962891
3.026346,0.015736,1587.962891
2.489752,0.029890,1587.962891
2.879335,0.043765,1587.962891
2.398230,0.016839,1587.962891
2.904885,0.021248,1587.962891
2.818859,0.029719,1587.962891
2.854610,0.413433,1587.962891
2.888244,0.416959,1587.962891
2.855594,0.414091,1587.962891
2.863846,0.411118,1587.962891
2.855989,0.414248,1587.962891
2.845087,0.413996,1587.962891
2.845003,0.412576,1587.962891
2.837385,0.413511,1587.962891
2.842970,0.417513,1587.962891
2.809164,0.416924,1587.962891
2.838560,0.412399,1587.962891
2.803397,0.421430,1587.962891
2.851486,0.414984,1587.962891
2.868901,0.411281,1587.962891
2.856461,0.415631,1587.962891
2.819046,0.405849,1587.962891
2.831443,0.419941,1587.962891
2.854314,0.414070,1587.962891
2.842016,0.421123,1587.962891
2.833630,0.413546,1587.962891
2.854445,0.584138,1587.962891
2.847031,0.587410,1587.962891
2.826355,0.590361,1587.962891
2.854177,0.590500,1587.962891
2.852082,0.586937,1587.962891
2.851974,0.589425,1587.962891
2.846181,0.585879,1587.962891
2.843362,0.585179,1587.962891
2.852942,0.591640,1587.962891
2.855267,0.589019,1587.962891
2.842935,0.590433,1587.962891
2.861042,0.591620,1587.962891
2.846572,0.587526,1587.962891
2.812829,0.587694,1587.962891
2.843532,0.594151,1587.962891
2.862900,0.582128,1587.962891
2.844240,0.590019,1587.962891
2.857372,0.590376,1587.962891
2.831598,0.591130,1587.962891
2.846810,0.586658,1587.962891
2.859648,0.681308,1587.962891
2.857635,0.683515,1587.962891
2.848038,0.684786,1587.962891
2.855938,0.684552,1587.962891
2.846936,0.682085,1587.962891
2.848870,0.682264,1587.962891
2.847200,0.682392,1587.962891
2.855067,0.674071,1587.962891
2.852036,0.682352,1587.962891
2.857270,0.680255,1587.962891
2.833984,0.682773,1587.962891
2.853660,0.678090,1587.962891
2.843310,0.677136,1587.962891
2.854731,0.681612,1587.962891
2.858379,0.683779,1587.962891
2.846656,0.679740,1587.962891
2.839197,0.682901,1587.962891
2.834371,0.683691,1587.962891
2.853637,0.680133,1587.962891
2.851691,0.681697,1587.962891
2.841738,0.738976,1587.962891
2.857280,0.738101,1587.962891
2.839715,0.742715,1587.962891
2.850205,0.738355,1587.962891
2.838957,0.731932,1587.962891
2.851969,0.739778,1587.962891
2.845260,0.744771,1587.962891
2.842029,0.738100,1587.962891
2.855403,0.740184,1587.962891
2.838515,0.737205,1587.962891
2.831668,0.740301,1587.962891
2.851834,0.738674,1587.962891
2.841874,0.738636,1587.962891
2.846140,0.742302,1587.962891
2.848040,0.738554,1587.962891
2.850639,0.738494,1587.962891
2.853596,0.736780,1587.962891
2.831893,0.739686,1587.962891
2.836582,0.740060,1587.962891
2.844925,0.737626,1587.962891
2.839946,0.779731,1587.962891
2.846445,0.775718,1587.962891
2.858859,0.778381,1587.962891
2.844951,0.779178,1587.962891
2.845891,0.779630,1587.962891
2.837955,0.781096,1587.962891
2.839835,0.778777,1587.962891
2.845518,0.777836,1587.962891
2.851825,0.780471,1587.962891
2.840232,0.783109,1587.962891
2.850053,0.780119,1587.962891
2.842778,0.775227,1587.962891
2.849333,0.780592,1587.962891
2.853732,0.781669,1587.962891
2.852516,0.781816,1587.962891
2.847293,0.779633,1587.962891
2.851737,0.776592,1587.962891
2.850136,0.778136,1587.962891
2.839170,0.780739,1587.962891
2.840619,0.778333,1587.962891
2.848403,0.809436,1587.962891
2.843609,0.810924,1587.962891
2.852319,0.808581,1587.962891
2.845512,0.809743,1587.962891
2.848964,0.810970,1587.962891
2.845375,0.808437,1587.962891
2.848001,0.806609,1587.962891
2.853794,0.808763,1587.962891
2.841625,0.806367,1587.962891
2.844256,0.811744,1587.962891
2.849148,0.807764,1587.962891
2.844856,0.807221,1587.962891
2.846872,0.807818,1587.962891
2.846026,0.806984,1587.962891
2.841796,0.807871,1587.962891
2.844835,0.807897,1587.962891
2.849771,0.806205,1587.962891
2.844485,0.809838,1587.962891
2.854632,0.810900,1587.962891
2.856230,0.808383,1587.962891
2.844384,0.831516,1587.962891
2.848192,0.831230,1587.962891
2.850616,0.832998,1587.962891
2.852795,0.830068,1587.962891
2.847744,0.831301,1587.962891
2.844912,0.833148,1587.962891
2.850016,0.829792,1587.962891
2.846625,0.831107,1587.962891
2.843807,0.831307,1587.962891
2.841637,0.828987,1587.962891
2.845907,0.827909,1587.962891
2.843421,0.828193,1587.962891
2.842054,0.826954,1587.962891
2.845726,0.831250,1587.962891
2.843424,0.832797,1587.962891
2.849691,0.829692,1587.962891
2.842988,0.831865,1587.962891
2.849994,0.830137,1587.962891
2.848743,0.831481,1587.962891
2.846136,0.830981,1587.962891
2.933847,0.016354,1620.370239
3.103317,0.024386,1620.370239
3.002115,0.017919,1620.370239
2.502460,0.022199,1620.370239
2.901841,0.019559,1620.370239
2.933603,0.025668,1620.370239
2.968505,0.035711,1620.370239
3.014928,0.027114,1620.370239
2.999955,0.027222,1620.370239
2.662334,0.034011,1620.370239
2.983319,0.024409,1620.370239
2.834555,0.019231,1620.370239
2.802603,0.033903,1620.370239
2.844044,0.027831,1620.370239
2.642167,0.032501,1620.370239
2.894657,0.031845,1620.370239
2.858441,0.033451,1620.370239
2.894858,0.017498,1620.370239
2.672076,0.023520,1620.370239
3.028033,0.031956,1620.370239
2.894344,0.420840,1620.370239
2.875948,0.418628,1620.370239
2.880401,0.415467,1620.370239
2.907074,0.414531,1620.370239
2.899687,0.422714,1620.370239
2.893011,0.413582,1620.370239
2.920841,0.416540,1620.370239
2.903643,0.418114,1620.370239
2.925268,0.415201,1620.370239
2.909151,0.419415,1620.370239
2.932189,0.413805,1620.370239
2.946211,0.414361,1620.370239
2.914697,0.412090,1620.370239
2.897643,0.419637,1620.370239
2.906749,0.408444,1620.370239
2.893209,0.410358,1620.370239
2.904309,0.420296,1620.370239
2.926742,0.405550,1620.370239
2.897633,0.416773,1620.370239
2.900887,0.412958,1620.370239
2.903075,0.582362,1620.370239
2.902097,0.590306,1620.370239
2.910292,0.588744,1620.370239
2.898856,0.586224,1620.370239
2.909480,0.585211,1620.370239
2.912011,0.584235,1620.370239
2.902947,0.593688,1620.370239
2.904917,0.586599,1620.370239
2.924528,0.585077,1620.370239
2.893188,0.591262,1620.370239
2.915432,0.584875,1620.370239
2.899889,0.591688,1620.370239
2.925870,0.585767,1620.370239
2.915375,0.587744,1620.370239
2.898475,0.584882,1620.370239
2.908081,0.586354,1620.370239
2.909986,0.586762,1620.370239
2.887384,0.593577,1620.370239
2.897342,0.588656,1620.370239
2.933318,0.595184,1620.370239
2.919227,0.681453,1620.370239
2.898423,0.682015,1620.370239
2.899521,0.680467,1620.370239
2.892678,0.684551,1620.370239
2.899115,0.681660,1620.370239
